"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2SZBATEJ","journalArticle","2010","Dickinson, Janis L.; Zuckerberg, Benjamin; Bonter, David N.","Citizen science as an ecological research tool: Challenges and benefits","Annual Review of Ecology, Evolution, and Systematics","","","10.1146/annurev-ecolsys-102209-144636","http://dx.doi.org/10.1146/annurev-ecolsys-102209-144636","Citizen science, the involvement of volunteers in research, has increased the scale of ecological field studies with continent-wide, centralized monitoring efforts and, more rarely, tapping of volunteers to conduct large, coordinated, field experiments. The unique benefit for the field of ecology lies in understanding processes occurring at broad geographic scales and on private lands, which are impossible to sample extensively with traditional field research models. Citizen science produces large, longitudinal data sets, whose potential for error and bias is poorly understood. Because it does not usually aim to uncover mechanisms underlying ecological patterns, citizen science is best viewed as complementary to more localized, hypothesis-driven research. In the process of addressing the impacts of current, global “experiments” altering habitat and climate, large-scale citizen science has led to new, quantitative approaches to emerging questions about the distribution and abundance of organisms across space and time.","2010","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","149-172","","1","41","","","Citizen science as an ecological research tool","","","","","","","","","","","","Annual Reviews","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/XDNZC396/dickinson_citizen_2010.pdf","","review","BIODIVERSITY; Climate change; crowdsourcing; fragmentation; geographical ecology; habitat loss; Invasive species; Macroecology; Monitoring; observer quality; population ecology; Sampling bias; sampling error; spatial ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34USUMM9","journalArticle","2011","van Etten, Jacob","Crowdsourcing crop improvement in sub-saharan Africa: A proposal for a scalable and inclusive approach to food security","IDS Bulletin","","1759-5436","10.1111/j.1759-5436.2011.00240.x","http://dx.doi.org/10.1111/j.1759-5436.2011.00240.x","In sub-Saharan Africa, modern varieties released by the formal seed sector cover only a small part of the total crop acreage. Participatory approaches to crop improvement and seed production have been developed to overcome some of the barriers to modern variety development and seed distribution, but have not been widely scaled up. Crowdsourcing, such as seen in online citizen science projects, might inspire new approaches to upscale farmer-participatory seed innovation, specifically aiming at household food production. Using mobile technology, African farmers may be engaged in massively evaluating and distributing seeds. It is argued that a crowdsourcing approach to seed innovation would not only be scalable, but also inclusive through the strengthening of crop diversity as an open informational resource.","2011","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20 00:56:27","102–110","","4","42","","","Crowdsourcing crop improvement in sub-saharan Africa","","","","","","","en","© 2011 The Author. IDS Bulletin © 2011 Institute of Development Studies","","","","Wiley Online Library","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/J7ZKM2WV/vanetten_crowdsourcing_2011.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36MRISDB","bookSection","1974","Rachie, K. O.; Roberts, L. M.","Grain Legumes of the Lowland Tropics","Advances in Agronomy","0065-2113","","","http://www.sciencedirect.com/science/article/pii/S006521130860869X","This chapter discusses four species of grain legumes of the lowland tropics—that is, peanuts, pigeon peas, cowpeas, and mung beans. Various aspects of these species, such as plant improvement, plant protection, growth processes, and management are described. These four species made up 87% of both the cultivated area and total production on a worldwide basis. Some botanical and adaptive characters of tropical lowland grain legumes are summarized to facilitate direct comparisons of their potential for specific situations. Although species are grouped according to their presumed ecological use patterns, considerable overlap occurs in adaptation and in microclimates of particular locales within regions. The chapter describes various comparative features of tropical species, such as (1) plant types, (2) soil and climate preference, (3) susceptibility to pests and diseases, and (4) yielding ability. To emphasize the positive aspects of growing tropical legumes, a broad array of uses for these crops and their beneficial effects on soil and crops are summarized.","1974","2014-09-12 13:39:44","2014-09-12 13:39:44","2014-09-12 13:39:44","1-132","","","Volume 26","","","","","","","","Academic Press","","","","","","","ScienceDirect","","","","","","","","N.C. Brady","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37MZ8N5Q","journalArticle","2015","Smaje, Chris","The Strong Perennial Vision: A Critical Review","Agroecology and Sustainable Food Systems","","2168-3565","10.1080/21683565.2015.1007200","http://dx.doi.org/10.1080/21683565.2015.1007200","The environmental damage associated with the cultivation of annual cereal crops has prompted an interest in perennial alternatives. A distinction can be made between weaker and stronger variants of this perennial vision, the latter suggesting that perenniality imposes no intrinsic yield penalty, including amongst staple cereal crops. This article provides a critical review of this strong perennial vision, arguing that it overemphasizes the capacity of human plant breeding to overcome intrinsic ecological limitations in the life history, reproductive effort, and physiology of perennial crops, and inadequately specifies the nature of the tradeoffs in sexual allocation, nutrient response, leaf economics, and agroecosystem management that have resulted in an annual-dominated agriculture. The benefits of a weaker “perennial vision” that places greater emphasis on addressing environmental problems as social problems of human ecology are discussed.","May 28, 2015","2015-04-21 06:25:26","2015-04-21 06:25:26","2015-04-21 06:25:26","471-499","","5","39","","","The Strong Perennial Vision","","","","","","","","","","","","Taylor and Francis+NEJM","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/7HZED9Z9/Smaje - 2015 - The Strong Perennial Vision A Critical Review.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38366XCG","journalArticle","2012","McKinley, Duncan C.; Briggs, Russell D.; Bartuska, Ann M.","When peer-reviewed publications are not enough! Delivering science for natural resource management","Forest Policy and Economics","","1389-9341","10.1016/j.forpol.2012.03.007","http://dx.doi.org/10.1016/j.forpol.2012.03.007","Over the last century, natural resource management on forest lands has shifted from a singular focus on resource extraction to many foci, such as recreation, tourism, conservation, view-scapes, cultural and spiritual values, sustainability, and other values. As a result, the information needs of land managers must now include social and cultural values. In addition, the public's interest in having greater participation in land management decisions and in generating scientific knowledge has never been greater. The generation of scientific knowledge which is expressed primarily through conventional means – such as peer-reviewed publications targeting academics and technology transfer (e.g., patents, licenses, agreements) primarily for government and industry – does not always satisfy the needs of resource managers and public. In recent decades, there has been rapid growth of methods to help bridge this gap by better connecting new knowledge and knowledge generation with public needs. The U.S. Forest Service is making science delivery as important goal as science creation, including structural institutional changes at the interface among researchers, resource managers, and the public, allocating an appropriate portion of project funding specifically for delivery. The Forest Service is considering increasing its use of citizen science and participatory research – which brings resource managers, decision makers, and the public into the research process to varying extents – as part of the agency's science delivery efforts. Here we explore citizen science and participatory research as possible vehicles to augment existing science delivery efforts from the perspective of a federal land management agency. We found that these mechanisms facilitate public involvement in fundamentally different ways. Depending on the type of research and desired use of research outcomes, either citizen science or participatory research could enhance the use of science in some natural resource management discussions, possibly leading to supportable solutions.","2012","2012-12-30 23:47:44","2013-07-19 23:47:13","2012-12-20","1-11","","0","21","","Forest Policy and Economics","","","","","","","","","","","","","ScienceDirect","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/F4RNJNHI/mckinley_when_2012.pdf","","review","Citizen science; Democracy; Forest management; Natural resource management; Participatory research; Public participation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3JXBTQCX","journalArticle","2014","Komarek, Adam M.; Shi, Xiaoping; Heerink, Nico","Household-level effects of China's Sloping Land Conversion Program under price and policy shifts","Land Use Policy in China","","0264-8377","10.1016/j.landusepol.2013.04.013","http://www.sciencedirect.com/science/article/pii/S0264837713000768","Abstract This study examined how agricultural households involved in China's Sloping Land Conversion Program (SLCP) could respond to expected changes in environmental and livestock policies and changing commodity prices. We calibrated a farm household model using 2009 survey data collected in northeast Gansu Province, China, and examined the responses of four different household groups. Household groups were distinguished based on the resources they possessed for either cropping, livestock husbandry or off-farm employment. We also calculated the opportunity cost of converting sloping land from grain crop production to perennial grass production and included the net value of the replacement crop in these calculations. Our model simulations indicated that subsistence-oriented households were most likely to participate in the SLCP, and that SLCP payment reductions could have large negative income effects for this group. Reductions in SLCP payments increased income inequality among households in the study area. Migration- and cropping-oriented households have fewer incentives to participate in the SLCP. With rising commodity prices, SLCP payments need to rise to avoid that subsistence-oriented households reconvert their land from perennial grasses to annual grain crops. Local government policies related to livestock production are being devised in Gansu as a method to lift incomes, and these policies could also have positive environmental benefits by increasing grass production on sloping land. The introduction of these livestock promotion policies had modest income effects but did not alter the area grown with grasses under the SLCP.","September 2014","2014-09-21 02:40:07","2014-09-21 02:40:07","","36-44","","0","40","","Land Use Policy","","","","","","","","","","","","","","","","","","","China; Farm household model; Grain prices; Livestock; Sloping Land Conversion Program","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3JZUQDID","journalArticle","2012","Roy, Helen E.; Adriaens, Tim; Isaac, Nick J. B.; Kenis, Marc; Onkelinx, Thierry; Martin, Gilles San; Brown, Peter M. J.; Hautier, Louis; Poland, Remy; Roy, David B.; Comont, Richard; Eschen, René; Frost, Robert; Zindel, Renate; Van Vlaenderen, Johan; Nedvěd, Oldřich; Ravn, Hans Peter; Grégoire, Jean-Claude; de Biseau, Jean-Christophe; Maes, Dirk","Invasive alien predator causes rapid declines of native European ladybirds","Diversity and Distributions","","1472-4642","10.1111/j.1472-4642.2012.00883.x","http://dx.doi.org/10.1111/j.1472-4642.2012.00883.x","Aim Invasive alien species (IAS) are recognized as major drivers of biodiversity loss, but few causal relationships between IAS and species declines have been documented. In this study, we compare the distribution (Belgium and Britain) and abundance (Belgium, Britain and Switzerland) of formerly common and widespread native ladybirds before and after the arrival of Harmonia axyridis, a globally rapidly expanding IAS.Location EuropeMethods We used generalized linear mixed-effects models (GLMMs) to assess the distribution trends of eight conspicuous and historically widespread and common species of ladybird within Belgium and Britain before and after the arrival of H. axyridis. The distribution data were collated largely through public participatory surveys but verified by a recognized expert. We also used GLMMs to model trends in the abundance of ladybirds using data collated through systematic surveys of deciduous trees in Belgium, Britain and Switzerland.Results Five (Belgium) and seven (Britain) of eight species studied show substantial declines attributable to the arrival of H. axyridis. Indeed, the two-spot ladybird, Adalia bipunctata, declined by 30% (Belgium) and 44% (Britain) over 5 years after the arrival of H. axyridis. Trends in ladybird abundance revealed similar patterns of declines across three countries.Main conclusion Together, these analyses show H. axyridis to be displacing native ladybirds with high niche overlap, probably through predation and competition. This finding provides strong evidence of a causal link between the arrival of an IAS and decline in native biodiversity. Rapid biotic homogenization at the continental scale could impact on the resilience of ecosystems and severely diminish the services they deliver.","2012","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20 00:15:48","717–725","","7","18","","","","","","","","","","en","© 2012 Blackwell Publishing Ltd","","","","Wiley Online Library","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/CCF3ADMR/roy_invasive_2012.pdf","","","Biological control; biological invasions; Citizen science; Coccinellidae; Harmonia axyridis; population decline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3KZF52EH","journalArticle","2008","Cooper, C. B.; Dickinson, J. L.; Phillips, T.; Bonney, R.","Science explicitly for nonscientists","Ecology and Society","","","","http://www.ecologyandsociety.org/vol13/iss2/resp1/","","2008","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","r1","","2","13","","","","","","","","","","","","","","","Google Scholar","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/IHRR6SPP/cooper_science_2008.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3N92K92B","journalArticle","2011","Crall, Alycia W.; Newman, Gregory J.; Stohlgren, Thomas J.; Holfelder, Kirstin A.; Graham, Jim; Waller, Donald M.","Assessing citizen science data quality: an invasive species case study","Conservation Letters","","1755263X","","","An increase in the number of citizen science programs has prompted an examination of their ability to provide data of sufficient quality. We tested the ability of volunteers relative to professionals in identifying invasive plant species, mapping their distributions, and estimating their abundance within plots. We generally found that volunteers perform almost as well as professionals in some areas, but that we should be cautious about data quality in both groups. We analyzed predictors of volunteer success (age, education, experience, science literacy, attitudes) in training-related skills, but these proved to be poor predictors of performance and could not be used as effective eligibility criteria. However, volunteer success with species identification increased with their self-identified comfort level. Based on our case study results, we offer lessons learned and their application to other programs and provide recommendations for future research in this area.","2011-12","2012-12-30 23:47:44","2012-12-30 23:47:44","","433-442","","6","4","","Conservation Letters","Assessing citizen science data quality","","","","","","","","","","","","EBSCOhost","67611949","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/K6I5UI8A/crall_assessing_2011.pdf","","","INTRODUCED organisms; Invasive plants; PLANT invasions; PLANT species; VEGETATION monitoring; VOLUNTARISM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3RAPTRWT","journalArticle","2012","Deguines, Nicolas; Julliard, Romain; de Flores, Mathieu; Fontaine, Colin","The whereabouts of flower visitors: Contrasting land-use preferences revealed by a country-wide survey based on citizen science","PLoS ONE","","","10.1371/journal.pone.0045822","http://dx.doi.org/10.1371/journal.pone.0045822","In the past decade, accumulating evidence of pollinator decline has raised concerns regarding the functioning of terrestrial ecosystems and the sustainability of crop production. Although land-use changes have been advanced as the major causes, the affinities of most wild pollinators with the main land-use types remain unknown. Filling this gap in our knowledge is a prerequisite to improving conservation and management programmes. We estimated the affinity of flower visitors with urban, agricultural and natural land-uses using data from a country-wide scale monitoring scheme based on citizen science (Spipoll). We tested whether the affinities differed among insect orders and according to insect frequency (frequent or infrequent). Our results indicate that the affinities with the three land-use types differed among insect orders. Apart from Hymenopterans, which appeared tolerant to the different land-uses, all flower visitors presented a negative affinity with urban areas and a positive affinity with agricultural and natural areas. Additionally, infrequent taxa displayed a lower affinity with urban areas and a higher affinity with natural areas than did frequent taxa. Within frequent taxa, Hymenoptera and Coleoptera included specialists of the three land-use types whereas Diptera and Lepidoptera contained specialists of all but urban areas. Our approach allowed the first standardised evaluation of the affinity of flower visitors with the main land-use types across a broad taxonomical range and a wide geographic scope. Our results suggest that the most detrimental land-use change for flower visitor communities is urbanisation. Moreover, our findings highlight the fact that agricultural areas have the potential to host highly diverse pollinator communities. We suggest that policy makers should, therefore, focus on the implementation of pollinator-friendly practices in agricultural lands. This may be a win-win strategy, as both biodiversity and crop production may benefit from healthier communities of flower visitors in these areas.","2012","2012-12-30 23:47:44","2013-07-19 23:45:16","2012-12-20","e45822","","9","7","","PLoS ONE","The whereabouts of flower visitors","","","","","","","","","","","","PLoS ONE","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/8T2XGRH6/deguines_whereabouts_2012","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TT3XUFA","journalArticle","2008","YAO, Qi-lun; FAN, Ping; ZOU, Shu-xian","Constructing a Core Collection for Maize (Zea mays L.) Landrace from Wuling Mountain Region in China","Agricultural Sciences in China","","1671-2927","10.1016/S1671-2927(08)60398-3","http://www.sciencedirect.com/science/article/pii/S1671292708603983","Based on the genetic clustering from 42 microsatellite (SSR) markers with a combination of their geographic origin and germplasm characteristics, 124 maize landraces from Wuling Mountain region in China were used for constructing a core collection. Four evaluating parameters for maize landrace core collection, including mean difference percentage (MD), variance difference percentage (VD), coincidence rate of range (CR), and variable rate of coefficient of variation (VR), were assessed with 20 quantitative traits. It was shown that genetic relationships among landraces in Wuling Mountain region had the tendency to associate with their geographic origins. The 124 landraces were clustered into 18 subgroups when the coefficient of genetic similarity (GS) is 0.28. Eighteen landraces, each of which was from one subgroup, were applied to construct the core collection with a sampling percentage of 15%. Comparison of the initial and core collection indicated that there existed no significant differences in most quantitative traits. An average of 6.3 and 6.5 alleles were detected in the initial and core collection, respectively. Mean polymorphism information content in the core collection (0.75) was higher than that in the initial one (0.72). MD was lesser than 20% and CR was more than 80%. The results showed that the sampling strategy would be feasible for constructing the core collection that well represents the genetic diversity of the initial one.","December 2008","2014-09-21 02:42:06","2014-09-21 02:42:06","","1423-1432","","12","7","","Agricultural Sciences in China","","","","","","","","","","","","","","","","","","","core collection; landraces; Maize; SSRs; Wuling Mountain region","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UVWGGCS","journalArticle","1997","","Subject index, volumes 52–61","Agriculture, Ecosystems & Environment","","0167-8809","10.1016/S0167-8809(97)84955-9","http://www.sciencedirect.com/science/article/pii/S0167880997849559","","February 1997","2014-09-21 02:42:33","2014-09-21 02:42:33","","207-246","","2–3","61","","Agriculture, Ecosystems & Environment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UZFJHJT","journalArticle","2010","Hand, Eric","Citizen science: People power","Nature News","","0028-0836","10.1038/466685a","http://dx.doi.org/10.1038/466685a","Nature - the world's best science and medicine on your desktop","2010-08-04","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","685-687","","7307","466","","","Citizen science","","","","","","","en","© 2010 Nature Publishing Group","","","","www.nature.com","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/WF4S6ZNK/Hand - 2010 - Citizen science People power.pdf","","","ASTRONOMY; astrophysics; biochemistry; bioinformatics; biology; biotechnology; cancer; cell cycle; cell signalling; Climate change; computational biology; development; developmental biology; DNA; drug discovery; earth science; ECOLOGY; environmental science; evolution; evolutionary biology; functional genomics; genetics; genomics; geophysics; immunology; interdisciplinary science; life; marine biology; materials science; medical research; medicine; metabolomics; molecular biology; molecular interactions; nanotechnology; Nature; neurobiology; neuroscience; palaeobiology; pharmacology; physics; proteomics; quantum physics; RNA; SCIENCE; science news; science policy; signal transduction; structural biology; systems biology; transcriptomics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
